,year,iso_a3,country_name,local_price,dollar_ex,dollar_price,big_mac_index,relative_PPP,GDP per capita,Curr Acc Balance,GGB,labor comp per capita,big_mac_affordability
325,2016,CHN,China,18.1,6.6181,2.734923920762757,-45.136932381890524,13.010225299946862,13483.37727,1.703305668,-1.07481968866087,58.62529277801514,13.50705201098721
326,2016,CZE,Czech Republic,75.0,24.845375,3.018670476899624,-39.444925237720675,41.1321882989145,36097.70526,1.764162753,0.711776192532093,52.297574281692505,32.76204653238987
327,2016,DNK,Denmark,30.0,6.848825,4.380313411424588,-12.130122137921994,19.70745122198109,51976.00571,7.76485064,-0.105986872094072,61.84792518615723,32.50909290472975
328,2016,GBR,Britain,2.9400000000000004,0.7216867345,4.073789719907898,-18.279042730032124,-1.1014083154341343,44635.29956,-5.377889849,-3.30322050858905,58.62053036689758,30.01836136696084
329,2016,HUN,Hungary,900.0,289.159375,3.112470415320271,-37.5632815382092,89.68875295846799,27947.63769,4.551530851,-1.79647814194628,56.35905861854553,24.600674116185214
330,2016,IDN,Indonesia,30750.0,13530.0,2.272727272727273,-54.40868058721618,99.66848386621483,10494.4738,-1.819150892,-2.3758397871716,46.375057101249695,12.650872526027397
331,2016,JPN,Japan,370.0,112.685,3.2834893730310157,-34.13261037049116,78.02478949509978,40623.01866,3.938091284,-3.5995727863274,56.545376777648926,33.89563019401777
332,2016,KOR,South Korea,4350.0,1169.35,3.7200153931671442,-25.37581959544344,97.6692131372322,39575.45428,6.527761018,2.20918834297001,51.99909806251526,29.146627279054005
333,2016,MEX,Mexico,46.5,17.985875,2.585362124444877,-48.137169018156925,29.975862031095645,19323.66587,-2.261072246,-2.88241470679049,36.845627427101135,20.477421645578804
334,2016,NZL,New Zealand,5.95,1.464715626,4.062221972908754,-18.5110938232948,1.7817631213697467,39955.80303,-2.192136593,1.05486026888241,55.47559857368469,26.94780202482751
335,2016,POL,Poland,9.6,4.0066749999999995,2.3960016722095006,-51.9357738774423,6.572991174991332,28322.10698,-0.786872846,-2.38584975371441,56.48828744888306,32.385124995459904
336,2016,RUS,Russia,122.0,69.031275,1.7673148873463516,-64.54734428593076,54.15886716786201,24128.08641,1.916436367,-2.4535277564284,57.80907869338989,37.403830410789865
337,2016,SWE,Sweden,44.97,8.59835,5.230073211720853,4.916212873036185,27.41251761625105,50430.25282,2.356978964,1.03478322122767,54.99001741409302,26.417426798069155
338,2016,USA,United States,4.984999999999999,1.0,4.984999999999999,0.0,0.0,58021.4005,-2.120946358,-5.40322841710552,59.37725305557251,31.888212857751338
339,2016,ZAF,South Africa,29.0,15.04375,1.927710843373494,-61.32977244987976,20.986270664051553,13748.46142,-2.633614517,-3.36482965981968,56.834304332733154,19.539765374315067
